time_s,displacement_m,displacement_mm,breathing_signal_m,heart_signal_m
23.400000000000006,-0.00010075553286625093,-0.10075553286625093,2.8241748070018033e-05,-0.0001003585555201038
23.450000000000003,-2.952014691798766e-05,-0.02952014691798766,1.6925508613423176e-05,-6.832450116726258e-05
23.500000000000004,-7.132794002900734e-05,-0.07132794002900734,5.779823656490892e-06,-2.586213074823191e-05
23.550000000000004,-8.193923637110154e-05,-0.08193923637110154,-4.849990881216554e-06,1.6205750616259664e-05
23.600000000000005,1.2383321098653512e-05,0.012383321098653512,-1.4638146259907063e-05,4.835599409569856e-05
23.650000000000006,4.232066501574159e-06,0.0042320665015741585,-2.3289449675197462e-05,6.51504101539711e-05
23.700000000000003,-5.794454197603395e-06,-0.005794454197603395,-3.054940497270465e-05,6.651480491023378e-05
23.750000000000004,-2.206953729377162e-05,-0.02206953729377162,-3.621299307722009e-05,5.7139576384140635e-05
23.800000000000004,-1.9948322306403347e-05,-0.019948322306403348,-4.013182219267137e-05,4.428583633341817e-05
23.850000000000005,-1.8302272389001517e-05,-0.018302272389001516,-4.221939100933478e-05,3.482601433217792e-05
23.900000000000006,-1.2561129004916196e-05,-0.012561129004916197,-4.2454270469705406e-05,3.259394631895913e-05
23.950000000000003,2.1270303893125866e-06,0.0021270303893125867,-4.088107902780319e-05,3.698594037108574e-05
24.000000000000004,3.586943433781133e-05,0.035869434337811326,-3.7609200469988556e-05,4.329427813050535e-05
24.050000000000004,6.114852187679797e-05,0.061148521876797965,-3.280926975572012e-05,4.4633848753675846e-05
24.100000000000005,7.075126534520493e-05,0.07075126534520493,-2.6707528401031328e-05,3.475973425431148e-05
24.150000000000006,6.118332230980336e-05,0.06118332230980336,-1.9578224080106305e-05,1.076283301482239e-05
24.200000000000003,-4.543332929654111e-06,-0.00454333292965411,-1.1734296860784293e-05,-2.5324980336540045e-05
24.250000000000004,-5.634628885571812e-05,-0.056346288855718116,-3.5166544884375457e-06,-6.660686827300184e-05
24.300000000000004,-7.120082098733416e-05,-0.07120082098733416,4.717610689596467e-06,-0.00010309354091908188
24.350000000000005,-6.79724105864738e-05,-0.0679724105864738,1.260767196672105e-05,-0.00012461448537913198
24.400000000000006,-5.192118578711202e-05,-0.05192118578711202,1.9801668845544578e-05,-0.00012393277002216457
24.450000000000003,-5.431401759929948e-05,-0.054314017599299484,2.596922933469947e-05,-9.906780346121955e-05
24.500000000000004,-2.9230539681882326e-05,-0.029230539681882325,3.081338799050157e-05,-5.409712913035751e-05
24.550000000000004,7.484775288914637e-05,0.07484775288914637,3.408149069746856e-05,1.7973396853057077e-06
24.600000000000005,0.00010128722137507365,0.10128722137507365,3.557470803180295e-05,5.672215189826241e-05
24.650000000000006,0.00010370606541552959,0.10370606541552958,3.515582281342334e-05,9.91610367448891e-05
24.700000000000003,0.00010973783792589711,0.10973783792589711,3.2755012724470715e-05,0.00012084421215772366
24.750000000000004,9.489005384397085e-05,0.09489005384397085,2.837341386121142e-05,0.00011860418985581467
24.800000000000004,6.42773928717142e-05,0.0642773928717142,2.2084323663123074e-05,9.477893749560914e-05
24.850000000000005,-3.6058744902384873e-06,-0.003605874490238487,1.4031979434943573e-05,5.618104118655355e-05
24.900000000000006,-3.409156407959756e-05,-0.03409156407959756,4.42792906758495e-06,1.2059055158087276e-05
24.950000000000003,-3.0387955297878907e-05,-0.030387955297878907,-6.454909103056053e-06,-2.8287818568933846e-05
25.000000000000004,-7.021626104048649e-05,-0.07021626104048649,-1.8290322767798548e-05,-5.7571907278661984e-05
